run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues,vectime,vecvalue
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.actuator.wlan[0].radio,symbolErrorRate:histogram,title,Symbol error rate,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,,,,5,5,0.0010722679584,0.00097605963634507,0,0.002217337024,0,0,"0 5e-05 0.0001 0.00015 0.0002 0.00025 0.0003 0.00035 0.0004 0.00045 0.0005 0.00055 0.0006 0.00065 0.0007 0.00075 0.0008 0.00085 0.0009 0.00095 0.001 0.00105 0.0011 0.00115 0.0012 0.00125 0.0013 0.00135 0.0014 0.00145 0.0015 0.00155 0.0016 0.00165 0.0017 0.00175 0.0018 0.00185 0.0019 0.00195 0.002 0.00205 0.0021 0.00215 0.0022 0.00225 0.0023 0.00235 0.0024 0.00245 0.0025 0.00255 0.0026 0.00265 0.0027 0.00275 0.0028","1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,source,queueingTime(packetPulled),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,title,queueing times,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,unit,s,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:histogram,,,,5,5,832,178.88543819998,512,912,0,0,"410 420 430 440 450 460 470 480 490 500 510 520 530 540 550 560 570 580 590 600 610 620 630 640 650 660 670 680 690 700 710 720 730 740 750 760 770 780 790 800 810 820 830 840 850 860 870 880 890 900 910 920 930 940 950 960 970 980 990 1000 1010 1020","0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:histogram,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:histogram,source,packetLength(packetPulled),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:histogram,title,outgoing packet lengths,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:histogram,unit,b,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,flowQueueingTime:histogram,,,,0,0,NaN,NaN,NaN,NaN,0,0,"0 1","0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,flowQueueingTime:histogram,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,flowQueueingTime:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,flowQueueingTime:histogram,source,queueingTime(demuxFlow(packetPulled)),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,flowQueueingTime:histogram,title,flow queueing times,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,flowQueueingTime:histogram,unit,s,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:histogram,,,,7,7,854.85714285714,151.18578920369,512,912,0,0,"410 420 430 440 450 460 470 480 490 500 510 520 530 540 550 560 570 580 590 600 610 620 630 640 650 660 670 680 690 700 710 720 730 740 750 760 770 780 790 800 810 820 830 840 850 860 870 880 890 900 910 920 930 940 950 960 970 980 990 1000 1010 1020","0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:histogram,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:histogram,source,packetLength(packetPushStarted),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:histogram,title,incoming packet lengths,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:histogram,unit,b,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:histogram,,,,4,4,0.000506834948,0.00069502024587966,5e-05,0.001533337024,0,0,"0 2e-05 4e-05 6e-05 8e-05 0.0001 0.00012 0.00014 0.00016 0.00018 0.0002 0.00022 0.00024 0.00026 0.00028 0.0003 0.00032 0.00034 0.00036 0.00038 0.0004 0.00042 0.00044 0.00046 0.00048 0.0005 0.00052 0.00054 0.00056 0.00058 0.0006 0.00062 0.00064 0.00066 0.00068 0.0007 0.00072 0.00074 0.00076 0.00078 0.0008 0.00082 0.00084 0.00086 0.00088 0.0009 0.00092 0.00094 0.00096 0.00098 0.001 0.00102 0.00104 0.00106 0.00108 0.0011 0.00112 0.00114 0.00116 0.00118 0.0012 0.00122 0.00124 0.00126 0.00128 0.0013 0.00132 0.00134 0.00136 0.00138 0.0014 0.00142 0.00144 0.00146 0.00148 0.0015 0.00152 0.00154 0.00156 0.00158 0.0016 0.00162 0.00164 0.00166 0.00168 0.0017 0.00172 0.00174 0.00176 0.00178 0.0018 0.00182 0.00184 0.00186 0.00188 0.0019 0.00192","0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:histogram,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:histogram,source,queueingTime(packetDequeued),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:histogram,title,queueing times,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf,frameSequenceDuration:histogram,,,,4,4,9.6000692e-05,3.0667128000002e-05,5e-05,0.000111334256,0,0,"3.4e-05 3.6e-05 3.8e-05 4e-05 4.2e-05 4.4e-05 4.6e-05 4.8e-05 5e-05 5.2e-05 5.4e-05 5.6e-05 5.8e-05 6e-05 6.2e-05 6.4e-05 6.6e-05 6.8e-05 7e-05 7.2e-05 7.4e-05 7.6e-05 7.8e-05 8e-05 8.2e-05 8.4e-05 8.6e-05 8.8e-05 9e-05 9.2e-05 9.4e-05 9.6e-05 9.8e-05 0.0001 0.000102 0.000104 0.000106 0.000108 0.00011 0.000112 0.000114 0.000116 0.000118 0.00012 0.000122 0.000124 0.000126 0.000128","0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf,frameSequenceDuration:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf,frameSequenceDuration:histogram,source,frameSequenceDuration(frameSequenceFinished),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf,frameSequenceDuration:histogram,title,frame sequence durations,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf,frameSequenceNumPackets:histogram,,,,4,4,1.75,0.5,1,2,0,0,"0 1 2 3","0 1 3",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf,frameSequenceNumPackets:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf,frameSequenceNumPackets:histogram,source,frameSequenceNumPackets(frameSequenceFinished),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf,frameSequenceNumPackets:histogram,title,frame sequences: number of packets,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.sensor.wlan[0].radio,radioChannel:histogram,,,,1,1,0,NaN,0,0,0,0,"-0.5 -0.48 -0.46 -0.44 -0.42 -0.4 -0.38 -0.36 -0.34 -0.32 -0.3 -0.28 -0.26 -0.24 -0.22 -0.2 -0.18 -0.16 -0.14 -0.12 -0.1 -0.08 -0.06 -0.04 -0.02 0 0.02 0.04 0.06 0.08 0.1 0.12 0.14 0.16 0.18 0.2 0.22 0.24 0.26 0.28 0.3 0.32 0.34 0.36 0.38 0.4 0.42 0.44 0.46 0.48 0.5","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,radioChannel:histogram,interpolationmode,sample-hold,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,radioChannel:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,radioChannel:histogram,source,radioChannelChanged,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,radioChannel:histogram,title,Radio channel,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.sensor.wlan[0].radio,minSnir:histogram,,,,10,10,41.577272982207,15.468103708511,12.228609700649,48.914438802596,0,0,"3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59","0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,minSnir:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,minSnir:histogram,source,minimumSnir(packetSentToUpper),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,minSnir:histogram,title,Min SNIR,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.sensor.wlan[0].radio,packetErrorRate:histogram,,,,10,10,0.19993982824475,0.421510189644,4.5051962160869e-10,0.99999999978213,0,0,"0 0.02 0.04 0.06 0.08 0.1 0.12 0.14 0.16 0.18 0.2 0.22 0.24 0.26 0.28 0.3 0.32 0.34 0.36 0.38 0.4 0.42 0.44 0.46 0.48 0.5 0.52 0.54 0.56 0.58 0.6 0.62 0.64 0.66 0.68 0.7 0.72 0.74 0.76 0.78 0.8 0.82 0.84 0.86 0.88 0.9 0.92 0.94 0.96 0.98 1 1.02 1.04 1.06 1.08 1.1 1.12 1.14 1.16 1.18 1.2 1.22 1.24 1.26","8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,packetErrorRate:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,packetErrorRate:histogram,source,packetErrorRate(packetSentToUpper),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,packetErrorRate:histogram,title,Packet error rate,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.sensor.wlan[0].radio,bitErrorRate:histogram,,,,0,0,NaN,NaN,NaN,NaN,0,0,"0 1","0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,bitErrorRate:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,bitErrorRate:histogram,source,bitErrorRate(packetSentToUpper),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,bitErrorRate:histogram,title,Bit error rate,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.sensor.wlan[0].radio,symbolErrorRate:histogram,,,,0,0,NaN,NaN,NaN,NaN,0,0,"0 1","0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,symbolErrorRate:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,symbolErrorRate:histogram,source,symbolErrorRate(packetSentToUpper),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.sensor.wlan[0].radio,symbolErrorRate:histogram,title,Symbol error rate,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,,,,5,5,0.0003534668512,0.000159428715576,0.000114,0.000555334256,0,0,"0 1e-05 2e-05 3e-05 4e-05 5e-05 6e-05 7e-05 8e-05 9e-05 0.0001 0.00011 0.00012 0.00013 0.00014 0.00015 0.00016 0.00017 0.00018 0.00019 0.0002 0.00021 0.00022 0.00023 0.00024 0.00025 0.00026 0.00027 0.00028 0.00029 0.0003 0.00031 0.00032 0.00033 0.00034 0.00035 0.00036 0.00037 0.00038 0.00039 0.0004 0.00041 0.00042 0.00043 0.00044 0.00045 0.00046 0.00047 0.00048 0.00049 0.0005 0.00051 0.00052 0.00053 0.00054 0.00055 0.00056 0.00057 0.00058 0.00059 0.0006 0.00061 0.00062 0.00063 0.00064 0.00065 0.00066 0.00067","0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,source,queueingTime(packetPulled),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,title,queueing times,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,unit,s,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:histogram,,,,5,5,752,219.08902300207,512,912,0,0,"410 420 430 440 450 460 470 480 490 500 510 520 530 540 550 560 570 580 590 600 610 620 630 640 650 660 670 680 690 700 710 720 730 740 750 760 770 780 790 800 810 820 830 840 850 860 870 880 890 900 910 920 930 940 950 960 970 980 990 1000 1010 1020","0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:histogram,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:histogram,source,packetLength(packetPulled),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:histogram,title,outgoing packet lengths,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:histogram,unit,b,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,flowQueueingTime:histogram,,,,0,0,NaN,NaN,NaN,NaN,0,0,"0 1","0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,flowQueueingTime:histogram,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,flowQueueingTime:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,flowQueueingTime:histogram,source,queueingTime(demuxFlow(packetPulled)),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,flowQueueingTime:histogram,title,flow queueing times,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,flowQueueingTime:histogram,unit,s,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:histogram,,,,5,5,752,219.08902300207,512,912,0,0,"410 420 430 440 450 460 470 480 490 500 510 520 530 540 550 560 570 580 590 600 610 620 630 640 650 660 670 680 690 700 710 720 730 740 750 760 770 780 790 800 810 820 830 840 850 860 870 880 890 900 910 920 930 940 950 960 970 980 990 1000 1010 1020","0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:histogram,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:histogram,recordingmode,histogram,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:histogram,source,packetLength(packetPushStarted),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:histogram,title,incoming packet lengths,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:histogram,unit,b,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,histogram,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:histogram,,,,3,3,8.5556170666667e-05,3.1814791439797e-05,5e-05,0.000111334256,0,0,"3.4e-05 3.6e-05 3.8e-05 4e-05 4.2e-05 4.4e-05 4.6e-05 4.8e-05 5e-05 5.2e-05 5.4e-05 5.6e-05 5.8e-05 6e-05 6.2e-05 6.4e-05 6.6e-05 6.8e-05 7e-05 7.2e-05 7.4e-05 7.6e-05 7.8e-05 8e-05 8.2e-05 8.4e-05 8.6e-05 8.8e-05 9e-05 9.2e-05 9.4e-05 9.6e-05 9.8e-05 0.0001 0.000102 0.000104 0.000106 0.000108 0.00011 0.000112 0.000114 0.000116 0.000118 0.00012 0.000122 0.000124 0.000126 0.000128","0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0",,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:histogram,interpolationmode,none,,,,,,,,,,,,,
